Id,gripForce
113,51.5754667084623
114,31.192139796829725
115,31.520743894233576
116,54.981787147235416
117,55.000418842727285
118,51.90544769894092
119,46.096716315307646
120,43.60081501625983
121,47.491867013196455
122,56.414968366017476
123,63.46782602542137
124,51.804150349569895
125,58.19706654101289
126,28.256345676116688
127,48.696721679860524
128,52.5940172973211
129,46.842443624332695
130,29.270987581061018
131,29.855562355738897
132,33.73755699306702
133,55.28022575451169
134,53.17122613702856
135,58.13306155007723
136,57.389029914609175
137,54.421116074098485
138,60.480649223477855
139,53.88707021440196
140,30.212793660698694
141,30.636231004956638
142,29.014467192334422
143,56.31859807432212
144,53.79347699044986
145,48.52274786296955
146,33.12549817721212
147,26.30634134981184
148,28.671432239991315
149,61.350361383148986
150,33.29393379966921
151,45.56466964841852
152,38.32621155957162
153,54.6384139511655
154,30.079523133188353
155,60.73138944746627
156,25.87722873934592
157,57.23744093948743
158,48.749119995094716
159,57.922685201600295
160,31.35989650761148
161,34.29382553541543
162,27.304045709747033
163,58.14200104032759
164,57.14115820629863
165,28.3197140625015
166,29.418503910970102
167,46.5139970786049
168,33.36902332084244
169,49.94474085325532
170,32.33907222758038
171,54.88603857813005
172,54.22812184321733
173,23.75516746344919
174,46.90481579883863
175,48.968288405794695
176,49.352853715981816
177,47.11898019839627
178,54.59890531075405
179,53.37259685997822
180,50.90273016309745
181,48.33731915037774
182,51.11394626111497
183,59.140468512513586
184,52.894543102798636
185,60.324110760068784
186,29.724069034881428
187,49.232854228151915
188,53.394764600649
189,49.08373326688847
190,56.023518672006276
191,43.14178507794872
192,50.456573841398935
193,52.939154112306795
194,34.9504451672741
195,51.97883746402098
196,27.616567359241674
197,35.63910379159227
198,36.77841642686384
199,29.83967533118042
200,33.64258700487069
201,50.88135807012439
202,31.081394815371993
203,45.87845550234014
204,57.39654324745764
205,48.13880163722714
206,48.968239257308745
207,56.31853801653585
208,26.451063483849417
209,55.16878206916122
210,33.9280542865869
211,50.726262277959385
212,33.51247712284741
213,59.67055053602155
214,26.549421043052007
215,49.1741974291954
216,51.70735400483617
217,52.03824920889944
218,34.74110006100179
219,56.03427821828468
220,59.45647803591009
221,28.168614069345555
222,29.726783028183196
223,53.361591283228385
224,54.75881829636711
225,53.88611550423844
226,29.89480262260789
227,51.532493776494036
228,54.51558138518778
229,48.74696375836906
230,59.06085366975638
231,29.43334525397678
232,53.80966368806755
233,45.7274471086684
234,49.5571586877159
235,39.97088930918235
236,52.52003465813896
237,60.07674979552207
238,42.12325768405019
239,57.15810302439508
240,25.142845009011218
241,24.023832227840607
242,51.68306768165214
243,45.72106949583269
244,49.430769301916605
245,50.644673945724655
246,52.19851267821673
247,55.79341035580041
248,55.28272246342206
249,49.37945735180718
250,28.439074017126504
251,51.48811742903313
252,38.22372010726702
253,31.219570759255287
254,60.06539271547339
255,27.382328867016682
256,49.279435469252505
257,51.161906105196195
258,53.775713261743
259,53.970405422018466
260,36.45605487127063
261,31.982782812036557
262,30.950832633324016
263,27.267349853584314
264,30.669154469357977
265,52.83432893711734
266,30.83955815208418
267,30.807423383931102
268,54.99928067663175
269,48.41802155912596
270,47.830671242518136
271,35.2149036646344
272,48.67194200954293
273,33.03811336121296
274,32.80155069734126
275,50.08936179695512
276,33.40990068366251
277,50.321054488511045
278,30.573798421743696
279,35.25162439963986
280,24.516012405939996
281,35.84287193643781
282,40.48214096408509
283,31.756653723469455
284,27.50091771211114
285,63.66543741392239
286,47.460375192210265
287,55.00462875820042
288,55.058525092647265
289,53.313420220540664
290,51.06199099126239
291,32.02480508240124
292,46.10255928256944
293,30.884269530177917
294,54.60646289611497
295,47.383627967953764
296,49.48823309015008
297,26.790771237942153
298,47.63271898255796
299,50.65091090651683
300,31.94989554316999
301,52.72030491758393
302,54.78812309538844
303,53.562455684943195
304,50.402913199271886
305,54.082384669799175
306,29.893430825482152
307,35.31781577705133
308,51.39069724162219
309,49.67970434433174
310,46.764898929473915
311,54.13159107993588
312,48.52120667310242
313,29.897057997145666
314,31.280305885208296
315,53.33763792923373
316,59.22310441986319
317,53.42128239958192
318,32.37765128218313
319,30.88467085667753
320,61.34992675693479
321,27.866988828114728
322,34.84519537745932
323,26.615521427778148
324,27.521124189836552
325,27.16873030873164
326,29.490604844980773
327,49.10333673887453
328,49.8488096774174
329,50.255022091169664
330,50.47271802247309
331,32.31598707007217
332,62.306019596243
333,28.483636413252153
334,46.447952319980345
335,50.566900002591304
336,55.69192223350194
337,50.938455537635804
338,48.8014408237234
339,28.288379613445294
340,50.15671306265687
341,33.9655789667557
342,63.55162732242123
343,55.27506647478484
344,33.81956227880918
345,47.521748121448915
346,57.754183255112444
347,58.314948005665954
348,55.57031055877454
349,52.99187276364189
350,58.95271654492917
351,33.651837287674425
352,50.462681081663526
353,48.68664975852662
354,33.008137311905195
355,26.345142868350038
356,50.4954888659921
357,57.20748599812987
358,23.97030347392631
359,52.812383544212196
360,38.696886987252064
361,45.012606193652736
362,50.21803428305109
363,48.96594255740246
364,57.97623353648845
365,51.9407250283611
366,29.128685263578483
367,50.30043371994668
368,39.677783448960376
369,52.95672631777996
370,26.08616559965878
371,49.412831593267704
372,29.27722043897745
373,53.73080657138216
374,34.047137100390394
375,53.681264507725395
376,59.21438252578634
377,24.4700832391556
378,49.867507383316834
379,51.069058456265175
380,47.982617938349705
381,52.18376807860222
382,57.618442655443246
383,28.7283919251002
384,29.29321313923942
385,45.115748296170956
386,48.58475802825645
387,53.878806562575306
388,56.71019607068564
389,53.90467115490841
390,54.7979090388918
391,29.76053760571184
392,56.98230638269726
393,51.699393436134095
394,49.7521481578468
395,29.17671008277571
396,53.152099155538224
397,41.74855490330282
398,32.053414456568795
399,57.45624631628547
400,62.152204902109645
401,54.37423238936276
402,25.680306189549647
403,52.31027511530578
404,51.6069106728711
405,51.00681672306617
406,24.10641505772329
407,59.88382728905986
408,26.57239991681362
409,45.652469583551266
410,47.8796592052637
411,50.31973740934606
412,35.00640215467934
413,57.09563362959483
414,52.44804952120375
415,44.28680865755037
416,51.457949432319154
417,52.76774766771225
418,46.88545032774258
419,53.68933136414155
420,48.36164979042066
421,50.32010895503639
422,31.709355796978432
423,54.285392653482894
424,49.08059492965028
425,50.03811620261362
426,34.25597518873992
427,52.73056121385379
428,56.421342077067635
429,57.87412212761455
430,26.874906732560277
431,31.93143747010772
432,32.9983783102665
433,35.09400076841445
434,27.73715171834281
435,44.808202918477996
436,27.796276990885712
437,59.074170838616105
438,30.684299100441873
439,27.65106649631836
440,42.94215616230078
441,49.40360848439471
442,56.08611923840204
443,64.54552904830979
444,42.70048599990343
445,32.77861192815816
446,46.705108687111256
447,47.63507348798451
448,26.810921232182153
449,55.74150947218792
450,33.17564870722
451,46.92610098241562
452,55.29584627098948
453,49.48550544711812
454,32.83591839511642
455,29.913511842413865
456,45.94206647206282
457,38.87142742136224
458,52.751343259976004
459,57.189105843368885
460,53.070191423096404
461,56.05792068502459
462,55.01647698696291
463,54.79166663457534
464,55.75413749914592
465,24.190985466406758
466,33.601956900644204
467,29.31951851994784
468,56.49780482708248
469,56.674676575819745
470,43.87362289331812
471,50.95847652137428
472,52.38835901524795
473,37.09682617130862
474,51.58445913315147
475,54.967686799001775
476,56.566463308756525
477,52.83067114030146
478,42.391161549690636
479,50.6995499644446
480,31.274354905683783
481,27.571654590783968
482,58.16030689107317
483,27.327979498180007
484,32.19899358431643
485,44.54833830200094
486,34.51719131256599
487,60.40821803688138
488,28.60900264792787
489,65.24176527907046
490,51.14863777441934
491,52.285536956317635
492,48.33920935465462
493,45.281128059662755
494,50.04767083536363
495,31.888161882502626
496,46.16892741526965
497,26.64403296298694
498,54.803561674198455
499,49.090505911320264
500,56.72136046353989
501,54.223603037455014
502,48.5512839884748
503,33.60286188140727
504,41.870998470773685
505,55.273254025922824
506,49.71023997566069
507,37.06592633360246
508,51.23699238205334
509,32.48585452189343
510,28.797484416380442
511,54.1508469392917
512,55.034312546263116
513,49.53369437011542
514,50.425265452696706
515,48.799595142273624
516,26.837319904803337
517,47.97283444136658
518,52.37931162944367
519,37.528581139241254
520,49.54216771168011
521,57.58741246790116
522,32.56389807351236
523,52.39067740603311
524,47.93573512340016
525,27.578443076584197
526,49.176331166957866
527,58.615612679613484
528,50.84002566756299
529,52.726814850673996
530,51.16467516082278
531,45.72658287357372
532,43.97219742928962
533,47.95279699936723
534,29.960544023919308
535,30.195562362354693
536,44.19590393709703
537,52.72265154440822
538,52.371221408945075
539,44.542502419206365
540,55.21140368579341
541,51.64419850063132
542,55.20354375840166
543,48.5323718687628
544,44.8821146913029
545,27.351102900160065
546,26.20407979805628
547,28.77190772515908
548,30.592128973435766
549,52.09853829846384
550,53.19801375635054
551,31.221103107191034
552,29.15046514052014
553,59.645235552412444
554,29.016955711955063
555,53.16166886679311
556,26.971753818586958
557,50.53951516760956
558,26.131261368879684
559,46.04094554134369
560,54.60326592804545
561,59.327539350153664
562,50.59521113595605
563,36.72628849857745
564,53.637271376400044
565,30.32899812300504
566,18.341808401220806
567,52.68306535166557
568,43.925662926360424
569,55.42719024448102
570,51.07796211412043
571,50.7686978041776
572,49.25352389082068
573,32.474123089486895
574,51.99957274862781
575,52.66705242485089
576,51.666210185511815
577,51.73547195820072
578,29.315449472428554
579,51.32488406825622
580,58.35778392479256
581,31.3051581223132
582,56.99929291189262
583,40.15801026523265
584,56.57956165947156
585,47.41771245481861
586,51.225849682516824
587,58.43269631862063
588,26.046135354634664
589,30.421366357221824
590,54.65562301392015
591,48.67157559071341
592,52.23940535938712
593,51.38381106463265
594,32.635287139683335
595,26.284349873614495
596,57.95812784327746
597,27.646360008018238
598,26.723801802320484
599,34.03369440640156
600,46.76023095638315
601,51.87530172079304
602,51.03419846949845
603,29.79755813878507
604,54.47402015394835
605,32.526277768751704
606,53.96272078590853
607,35.043519710573555
608,47.93437971517654
609,47.06462096452468
610,50.187259654996225
611,33.453792824580624
612,39.08145279032025
613,53.55719602823384
614,26.553797401288747
615,28.177877105895096
616,53.85794049025268
617,30.028394503560094
618,33.25382308772809
619,46.20045558192795
620,53.029112153171944
621,45.6448718699212
622,46.25482579073115
623,52.6781254844887
624,50.801885652559776
625,31.219455779925482
626,52.84306426737814
627,58.411979730672186
628,34.02350240639078
629,52.5056186660349
630,57.920110584285595
631,42.957262162719445
632,55.322205178591716
633,24.61300939098079
634,52.28305538386906
635,31.762001539741927
636,53.08878347390362
637,34.231342758232636
638,45.01956137450224
639,52.97860802246017
640,53.12991824170052
641,53.04162425809187
642,59.249901274879896
643,47.919270425079155
644,32.069778441136776
645,28.607743825397318
646,26.56426012154467
647,53.295601591583726
648,42.39035111754181
649,33.919778122076856
650,58.51379560882726
651,45.38677869678443
652,53.3626452642123
653,49.08680004960885
654,30.275683586612487
655,49.31175293354442
656,57.7323317042841
657,51.31915870582483
658,35.91886973150559
659,31.029404427443996
660,46.70151930516945
661,27.689434213640002
662,30.236343756455206
663,58.244466770510236
664,28.268159694823837
665,29.84824973878755
666,51.96560608191635
667,29.165420412373628
668,56.139111929995465
669,53.90684993478839
670,24.641318951494835
671,61.668484459411644
672,44.395413466152725
673,51.39911651719232
674,55.8627167116546
675,25.63507077515809
676,52.87237237454637
677,31.5549495496007
678,49.64198021219568
679,53.32700710072379
680,57.792217740505514
681,56.04185622102637
682,32.13585317797131
683,47.16354285320959
684,47.596365236927106
685,31.025137221813306
686,38.2586641001226
687,29.351742492105647
688,37.050386250042465
689,30.11316884191218
690,58.19081253885715
691,47.757816727366574
692,55.02386004270186
693,25.97402690377886
694,54.53314195068276
695,32.067434223908926
696,52.67488171048435
697,33.18499127701666
698,56.443513699781754
699,54.29464083403452
700,26.50095971118994
701,55.75861596803331
702,52.01506684638319
703,48.05146426953955
704,56.92683355278257
705,33.448091843404576
706,50.00375943675515
707,35.709358409334406
708,45.656004043709466
709,30.262634217248376
710,50.65726409106371
711,34.76863623547481
712,35.62758280918416
713,48.876051676565176
714,53.25413900014736
715,31.025247369006202
716,53.57254989277069
717,49.22801960547664
718,44.66587160976043
719,51.43629761318281
720,49.92390471720089
721,29.02932187984194
722,30.465104660779012
723,30.68326321503325
724,51.52631832720471
725,65.15987775139345
726,51.76562816537179
727,51.135999342984306
728,45.55094477755004
729,44.04171852279857
730,53.47130664309423
731,51.5211319442639
732,32.46793116892705
733,32.2742873248048
734,55.999829992924525
735,31.6516556108834
736,32.84009732222154
737,50.551696141458486
738,32.57650114068477
739,21.256432180522918
740,47.03975305906726
741,53.01083230019345
742,34.6857399042907
743,38.31368989088913
744,54.916351503659506
745,28.757529701115978
746,28.628608448691157
747,53.7858836672169
748,64.87446266390117
749,43.420169390413086
750,55.15922727733171
751,33.15697167386834
752,56.664645247728295
753,32.02820752755203
754,28.4050064936415
755,31.419123125218086
756,50.19999586092247
757,52.93480797836094
758,36.49972237988666
759,27.62412219907423
760,24.255206299381786
761,26.833002964295964
762,48.410417578946365
763,31.967958376721615
764,56.66049386440939
765,47.91624141251185
766,52.87214125059545
767,29.853300467641173
768,27.948191776469606
769,53.907001793585636
770,56.6893174768917
771,62.02279449818029
772,53.792299232961234
773,55.22855385777511
774,51.940660481002375
775,52.85970467432357
776,55.49060505060682
777,25.650913250406585
778,31.068688070544763
779,29.58887727589416
780,47.48109390097655
781,58.37362076840395
782,40.663948188964746
783,29.03875233782353
784,48.86115576148356
785,35.7132532986025
786,55.94609149958694
787,52.470997665986445
788,40.39019721905743
789,50.87441377575061
790,56.75454317509756
791,48.360660938210266
792,54.784577761391176
793,32.239790516131286
794,51.00009732161271
795,32.11589955905524
796,60.217521567613936
797,57.65904332301252
798,28.5781941767101
799,51.37207011960772
800,46.78137021043584
801,33.105308449371975
802,55.921418802408624
803,32.55975766216352
804,49.08877163107271
805,31.884834594417402
806,57.175774291265455
807,56.61655812864286
808,43.67631650548169
809,28.016117016761974
810,53.3447513090357
811,54.3217590721001
812,46.58299807012319
813,58.272871512651264
814,49.232521052646106
815,50.60325066082412
816,50.17835751842045
817,63.534663562019084
818,58.1252528849429
819,51.060761651383686
820,48.39322909132444
821,53.03080753711311
822,62.3841021595771
823,47.113223861649416
824,27.37883794718773
825,49.11782740876508
826,49.4712308157123
827,41.54577825690247
828,41.69564513321238
829,31.054008969920172
830,33.62126430208199
831,53.365560761057274
832,49.066352058898076
833,56.44892694991731
834,29.43234000304996
835,44.05382220245811
836,45.69265274274171
837,58.15909199869374
838,56.14498844289481
839,51.08477911591679
840,30.49986373164722
841,31.23067309450279
842,33.000718969137864
843,25.64842124951217
844,50.79577618899917
845,52.981227375089745
846,41.00981599087195
847,43.88423556676952
848,24.35784437006523
849,52.642810194215706
850,30.89530460209271
851,50.37814463965954
852,51.33339017166302
853,31.605899265435344
854,44.586360802104295
855,65.89539658541786
856,48.79598583841169
857,33.52967852846112
858,35.43343169406333
859,29.84979517298651
860,34.061348524862765
861,53.99789352703216
862,54.012408084902575
863,33.92222843406886
864,47.414000152739
865,46.923664914695046
866,33.76821420202056
867,52.392513538259806
868,52.951640157024165
869,53.467242347310886
870,50.49251046070288
871,55.57464352117929
872,49.32021515091981
873,33.24611084253305
874,28.746778708101957
875,52.65397798175807
876,27.77152331274319
877,49.012580084163304
878,31.504014099818715
879,51.32312082335183
880,30.329353283474227
881,34.12607947534173
882,46.56567884274146
883,30.002710417787696
884,54.06905993446314
885,46.05217660330044
886,54.367642699469584
887,46.918418024791265
888,48.16064013563955
889,35.08892341843867
890,43.74501780301186
891,52.460176369402056
892,31.696544555025582
893,45.39967656842098
894,51.65336407830958
895,31.02462265690576
896,56.80629484489738
897,52.543755034421075
898,53.99852095740961
899,54.08317898711345
900,49.72002993833546
901,35.23293883005446
902,28.136325498006205
903,27.416074369003333
904,37.20569628280131
905,51.064815023263485
906,61.39969883747439
907,30.83685100585328
908,54.50128882967279
909,39.48668228885157
910,51.703579375025264
911,56.826764428974464
912,53.82843068590193
913,30.50160012885447
914,54.446077243860486
915,58.800525514935984
916,49.11528377452125
917,52.62812463287851
918,55.73710290735705
919,60.38316226681741
920,31.244970168211214
921,47.85347478922304
922,29.87929157152033
923,26.558673367320587
924,35.72223229600914
925,28.367294701217194
926,54.49664903667373
927,30.51557614898654
928,50.10727102104386
929,26.71202168241049
930,52.42454744207162
931,50.97485286050913
932,60.1292026248433
933,52.74784033141243
934,50.99851181707426
935,57.79199290581729
936,54.783006041059494
937,48.10139889238408
938,44.13448463847741
939,58.06783129043959
940,51.50931641910271
941,45.04937688630386
942,43.66592777320845
943,46.926877203320785
944,50.22832157818769
945,51.44200362940457
946,28.735524214562865
947,32.65589420147251
948,59.27115212092192
949,28.900526948383177
950,51.4452757795237
951,52.197905215596315
952,55.23720597303575
953,27.20081818586491
954,31.241456406776905
955,36.742462216906056
956,28.375659083657023
957,27.578549687575013
958,56.27876663098633
959,29.88819968628845
960,47.04119820346165
961,27.413545519792144
962,29.746852893764984
963,30.0017478893327
964,54.337574335054995
965,35.859150463345635
966,51.16710411096047
967,30.885597489815567
968,48.74701486764959
969,53.19083224106637
970,46.73478967542667
971,54.38779373978034
972,50.80801124841807
973,61.22304697424073
974,56.23556742255293
975,54.092455316145056
976,23.98420644486227
977,61.5156933364614
978,49.09757069812995
979,53.95111490403367
980,26.935854882975576
981,53.696185584688415
982,28.916250308481377
983,46.03699515166316
984,65.45391797616638
985,48.71762753869129
986,51.158681364955015
987,51.21639106712568
988,58.75358878678683
989,54.92511602532011
990,34.79735557445381
991,30.94144939889844
992,54.57250740603895
993,30.447603225348757
994,43.86286359956827
995,37.87315015478405
996,55.21600298009912
997,56.711509681348716
998,52.23215134785423
999,54.83805456799305
1000,49.02426490285928
1001,55.867954501570146
1002,27.807888016675275
1003,49.853804091907676
1004,32.224617807993795
1005,53.59264231568063
1006,56.6606276060494
1007,51.39552440470129
1008,53.60542819032535
1009,55.82083947061998
1010,53.4646505826999
1011,33.679552413821874
1012,49.913281995642436
1013,52.98405116858504
1014,49.757944908046994
1015,53.839195143158385
1016,40.43885862180682
1017,34.986635961960246
1018,60.24003517026015
1019,49.8455746507726
1020,21.34733872186827
1021,58.0397737928347
1022,50.36293896757592
1023,57.48420422340558
1024,31.10381294356822
1025,52.600763234364635
1026,55.488971205992
1027,52.19608354638697
1028,54.43227782827639
1029,33.05950025593013
1030,52.65550431056727
1031,26.615061731982642
1032,26.43284683717842
1033,56.25675690154409
1034,58.50658939381665
1035,50.86817630623078
1036,32.34198113477809
1037,54.84184901535256
1038,44.38185603023052
1039,32.55693636100272
1040,29.536644364378525
1041,52.26965919964123
1042,59.352339885062456
1043,57.481732281583994
1044,33.905039487036476
1045,48.91834171988791
1046,45.6619629674932
1047,30.707932851304506
1048,51.32103865732885
1049,51.46643260707589
1050,47.69389473468662
1051,27.874486656808045
1052,32.502727926871245
1053,49.918068367820666
1054,56.22738299436984
1055,33.427733642700154
1056,29.21362554988531
1057,27.0390101824006
1058,54.87749497104496
1059,47.60496547737266
1060,25.369094427182805
1061,31.81038015274128
1062,30.365059504456926
1063,53.08819107029196
1064,35.47486897585012
1065,46.43383330023339
1066,60.38071457954442
1067,35.199642362049964
1068,47.72910546838804
1069,53.810681829480366
1070,48.43022776919086
1071,50.235148733394766
1072,28.51313031618217
1073,52.34553255760714
1074,51.883074031195655
1075,56.036632531743734
1076,43.70961306235653
1077,52.418270175833406
1078,30.155853010424575
1079,57.499019805914465
1080,57.17765963002463
1081,44.49774900275437
1082,29.503642789013767
1083,36.6416809626418
1084,59.10524827554903
1085,55.61567454954486
1086,51.680876993771406
1087,45.588775037410116
1088,44.85865172149557
1089,52.31515681668451
1090,52.99016884882647
1091,47.97552051567431
1092,48.938648411584644
1093,52.66958037243738
1094,47.92819584652453
1095,28.836359901651267
1096,28.728007615533645
1097,29.64004468906595
1098,28.88929749689979
1099,42.644320003942795
1100,58.14871594554039
1101,63.704875760665686
1102,31.236271385388417
1103,53.54997173405713
1104,53.185755146963395
1105,29.144470568563868
1106,37.94184019698398
1107,48.04550122554641
1108,32.40473390503115
1109,50.13753124547814
1110,51.236499366476735
1111,53.6027864087887
1112,37.765908466559225
1113,51.26530090723086
1114,50.442356384176264
1115,26.72375371578928
1116,57.52464614260272
1117,36.10251069977789
1118,30.111385057678252
1119,53.97804328421192
1120,51.229401879349055
1121,52.738322830937996
1122,46.15510048766723
1123,50.13587166516645
1124,50.47105599659602
1125,29.455214195552983
1126,27.776691541326166
1127,50.64837979479291
1128,52.65432194190548
1129,37.78615676629361
1130,55.857897123221036
1131,54.39756758906892
1132,53.16623779850012
1133,52.130518602924425
1134,48.55418615849688
1135,29.61409119371511
1136,53.96539866128897
1137,49.70808025602453
1138,32.838012262939145
1139,59.174997667776225
1140,57.50631733001588
1141,60.25316811643235
1142,48.06060630177216
1143,29.480619818037184
1144,49.22833778588948
1145,55.98240080064118
1146,32.96877849343074
1147,45.768309212141475
1148,53.772703305132346
1149,30.218301969826353
1150,33.40563008261911
1151,40.99362588066449
1152,51.97969712340801
1153,50.34183875015971
1154,52.83191028174234
1155,56.38779917021073
1156,51.37321983376411
1157,32.21140458523629
1158,60.756614545758836
1159,46.43223580084431
1160,34.55358580434491
1161,55.07607729165508
1162,27.13502722887191
1163,59.49915381287968
1164,47.24106110063775
1165,57.286288417349766
1166,47.80501624876258
1167,29.36727016769225
1168,45.833544512992646
1169,50.09784121069497
1170,58.63495236322275
1171,50.457027746860675
1172,47.6218538438666
1173,50.84722775149526
1174,25.873824944447858
1175,50.360658355399046
1176,40.30910906665631
1177,51.974355254302175
1178,50.5382517715611
1179,48.648988283078985
1180,56.84377803809261
1181,51.72590979466541
1182,48.629258518673126
1183,56.57884364017083
1184,36.06348037203642
1185,47.62733853639632
1186,28.2691719746539
1187,52.81916373816736
1188,56.31223225766644
1189,39.8152243045598
1190,48.83381918262582
1191,48.52729184327727
1192,30.97205364959355
1193,46.25571052149093
1194,31.046212264742746
1195,50.356697783280524
1196,50.00590689763192
1197,59.64267068573971
1198,37.594973894502985
1199,56.285472691857905
1200,50.09347649493899
1201,32.49045448766586
1202,29.003984285696767
1203,47.8435729798339
1204,27.81901503536387
1205,30.40012586351061
1206,49.50599755349594
1207,47.08682118774298
1208,32.30961582940902
1209,53.61917581847323
1210,47.23900837767411
1211,51.0784014074346
1212,45.65402964838893
1213,33.575669045226114
1214,49.41725218242753
1215,35.32499075263202
1216,51.2900981224199
1217,53.452865333541766
1218,26.58591795143079
1219,26.871247205384286
1220,52.854747508545245
1221,48.3237090303351
1222,47.11439124800644
1223,33.619963030357134
1224,44.48083910212157
1225,44.55773660938854
1226,29.098389763498936
1227,47.94032201708232
1228,47.905197377207614
1229,33.28305652540071
1230,27.68914559935205
1231,55.54357282921097
1232,22.880742571728902
1233,54.64745375636478
1234,30.748752307121148
1235,53.124240257826074
1236,51.706919707123085
1237,48.45572431768689
1238,57.092726948224175
1239,51.982844651500734
1240,58.15263371965768
1241,24.29853652798894
1242,47.29479569976599
1243,25.332335433381715
1244,31.94281061453267
1245,56.74397829548493
1246,45.2828460350889
1247,50.86309806604677
1248,40.74123597339715
1249,51.8823833360025
1250,32.62889653301143
1251,27.24222936797573
1252,54.05106569353768
1253,23.689464149080425
1254,50.486127999241866
1255,33.510759726746066
1256,49.04169641078533
1257,55.06179057756819
1258,49.935008082511416
1259,53.17281948705235
1260,52.94125212598002
1261,47.912602053422965
1262,52.34076696622561
1263,25.34145948733273
1264,28.757363490589817
1265,25.16460233313798
1266,57.024245705503226
1267,31.020972336337856
1268,25.07862861551476
1269,57.00455708726887
1270,55.13153655027208
1271,28.46148873781438
1272,28.892937763004564
1273,56.12958766052933
1274,47.99866900894463
1275,37.58137843709175
1276,54.69606651799762
1277,46.89958434724036
1278,50.447192421942916
1279,43.176544465648924
1280,52.96435149682521
1281,52.54106268386701
1282,58.40847056284676
1283,47.153906045454
1284,33.498774713679104
1285,28.566997563446996
1286,32.29954976005961
1287,48.90322024301323
1288,58.28258435837941
1289,50.802264523427766
1290,53.68821451041556
1291,37.9591839468917
1292,48.12885745415173
1293,54.98191081087376
1294,34.82163922612251
1295,33.41973120226617
1296,44.62635428752063
1297,50.434218801532694
1298,35.139872531729274
1299,49.893104507178236
1300,48.74396510964769
1301,30.288315485346025
1302,48.14415988855002
1303,30.014550094610026
1304,54.473033351729455
1305,49.376421569166325
1306,55.74027089999302
1307,52.862053887655804
1308,51.61348984981753
1309,58.14919333679475
1310,50.21648112183145
1311,52.476105018427546
1312,29.22355110162506
1313,48.1852006798422
1314,31.799945820480083
1315,47.069215698620745
1316,50.195906917276645
1317,33.37745917332778
1318,44.48264238881777
1319,44.721947425722604
1320,53.768096307007674
1321,31.449564754665232
1322,42.68772764187531
1323,53.15235393634533
1324,52.09328272892454
1325,60.75545576299674
1326,30.40883896316637
1327,56.01755642163273
1328,29.484114431245715
1329,33.30756888530772
1330,45.431209745689706
1331,46.792332694292476
1332,51.380550150817605
1333,55.251483058298106
1334,38.5008313861416
1335,31.021917086692806
1336,45.52958277408679
1337,55.91969952896092
1338,30.01339930318946
1339,59.865947142632514
1340,31.063481956962022
1341,32.75348092611582
1342,60.60033255889767
1343,56.23499870977284
1344,55.315843569619894
1345,52.93491233985679
1346,53.21416401912939
1347,33.67635747804155
1348,59.1612431289181
1349,30.002931212379497
1350,51.82612152023306
1351,49.84363356204318
1352,21.78078581881114
1353,46.38262578511998
1354,51.8076814613127
1355,43.85917077148561
1356,31.93328989977159
1357,29.456078409201222
1358,29.840649550736185
1359,58.348779669954894
1360,59.70087083003103
1361,23.793034151439084
